Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2017,PSE,BRA,State of Palestine,Brazil,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
2017,PSE,BIH,State of Palestine,Bosnia and Herzegovina,ASY,Federation of Bosnia and Herzegovina : Entity,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,BIH,State of Palestine,Bosnia and Herzegovina,REF,Federation of Bosnia and Herzegovina : Entity,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,CAN,State of Palestine,Canada,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626
2017,PSE,CAN,State of Palestine,Canada,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
2017,PSE,CHN,State of Palestine,China,ASY,Guangdong : Province,U,I,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6
2017,PSE,CHN,State of Palestine,China,REF,Jiangsu : Province,U,I,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9
2017,PSE,CHL,State of Palestine,Chile,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2017,PSE,CHL,State of Palestine,Chile,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2017,PSE,CUB,State of Palestine,Cuba,REF,La Habana : Provincia,U,P,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2017,PSE,CYP,State of Palestine,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
2017,PSE,CYP,State of Palestine,Cyprus,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
2017,PSE,DNK,State of Palestine,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2017,PSE,ECU,State of Palestine,Ecuador,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,ECU,State of Palestine,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2017,PSE,EST,State of Palestine,Estonia,REF,Dispersed in the country / territory,V,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2017,PSE,FRA,State of Palestine,France,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
2017,PSE,FRA,State of Palestine,France,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,302,302,0,0,0,0,0,511,511,813
2017,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
2017,PSE,GBR,State of Palestine,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486
2017,PSE,GHA,State of Palestine,Ghana,ASY,Accra : District,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,PSE,GHA,State of Palestine,Ghana,REF,Accra : District,U,I,0,0,5,0,0,0,5,0,0,0,8,0,0,8,13
2017,PSE,GRC,State of Palestine,Greece,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622
2017,PSE,GRC,State of Palestine,Greece,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606
2017,PSE,HRV,State of Palestine,Croatia,ASY,Grad Zagreb : Grad - City,U,R,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,HRV,State of Palestine,Croatia,REF,Zagreb,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,HUN,State of Palestine,Hungary,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2017,PSE,HUN,State of Palestine,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2017,PSE,ISL,State of Palestine,Iceland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2017,PSE,ISL,State of Palestine,Iceland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2017,PSE,CIV,State of Palestine,Côte d'Ivoire,ASY,Abidjan : Departement,U,I,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,IND,State of Palestine,India,REF,Delhi : Union territory,U,I,0,10,5,14,0,0,29,5,5,6,30,0,0,46,75
2017,PSE,IDN,State of Palestine,Indonesia,ASY,Banten,U,I,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7
2017,PSE,IDN,State of Palestine,Indonesia,ASY,Jakarta,U,I,0,8,0,0,0,0,8,5,0,0,15,0,0,20,28
2017,PSE,IDN,State of Palestine,Indonesia,ASY,Jawa Barat : Provinsi - Province,U,I,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2017,PSE,IDN,State of Palestine,Indonesia,REF,Banten,U,I,0,5,5,13,0,0,23,0,7,6,28,0,0,41,64
2017,PSE,IDN,State of Palestine,Indonesia,REF,Jakarta,U,I,0,7,0,8,5,0,20,0,7,0,20,0,0,27,47
2017,PSE,IDN,State of Palestine,Indonesia,REF,Jawa Barat : Provinsi - Province,U,I,0,0,0,5,0,0,5,0,0,0,10,0,0,10,15
2017,PSE,IDN,State of Palestine,Indonesia,REF,Kepulauan Riau : Provinsi - Province,U,C,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2017,PSE,IDN,State of Palestine,Indonesia,REF,Riau : Provinsi - Province,U,C,0,8,6,8,5,0,27,5,5,5,15,0,0,30,57
2017,PSE,IDN,State of Palestine,Indonesia,REF,Sulawesi Selatan : Provinsi - Province,U,C,0,5,0,0,0,0,5,0,0,0,7,0,0,7,12
2017,PSE,IDN,State of Palestine,Indonesia,REF,Sumatera Utara : Provinsi - Province,U,C,12,18,6,43,7,0,86,16,17,6,58,5,0,102,188
2017,PSE,IRL,State of Palestine,Ireland,ASY,Dispersed in the country / territory,U,I,0,0,0,7,0,0,7,0,5,0,14,0,0,19,26
2017,PSE,IRL,State of Palestine,Ireland,REF,Dispersed in the country / territory,U,I,0,0,5,18,0,0,23,0,5,6,55,5,0,71,94
2017,PSE,IRQ,State of Palestine,Iraq,ASY,Baghdad : Muhafazah - Province,U,I,0,0,0,7,0,0,7,0,0,0,7,0,0,7,14
2017,PSE,IRQ,State of Palestine,Iraq,ASY,Erbil : Muhafazah - Province,U,I,5,0,5,20,5,0,35,0,8,8,41,0,0,57,92
2017,PSE,IRQ,State of Palestine,Iraq,ASY,Erbil: Muhafazah - Province,U,P,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,PSE,IRQ,State of Palestine,Iraq,ASY,Kerbala : Muhafazah - Province,U,I,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2017,PSE,IRQ,State of Palestine,Iraq,ASY,Najaf : Muhafazah - Province,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,PSE,IRQ,State of Palestine,Iraq,ASY,Sulaymaniyah : Muhafazah - Province,U,I,0,0,8,0,0,0,8,0,0,0,7,0,0,7,15
2017,PSE,IRQ,State of Palestine,Iraq,REF,Anbar: Muhafazah - Province,U,I,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2017,PSE,IRQ,State of Palestine,Iraq,REF,Babylon: Muhafazah - Province,U,I,0,0,0,7,0,0,7,0,7,0,5,0,0,12,19
2017,PSE,IRQ,State of Palestine,Iraq,REF,Baghdad : Muhafazah - Province,U,I,179,349,288,1917,456,0,3189,187,391,277,1778,471,0,3104,6293
2017,PSE,IRQ,State of Palestine,Iraq,REF,Basrah : Muhafazah - Province,U,I,0,5,0,8,0,0,13,0,0,0,7,0,0,7,20
2017,PSE,IRQ,State of Palestine,Iraq,REF,Duhok: Muhafazah - Province,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,PSE,IRQ,State of Palestine,Iraq,REF,Erbil : Muhafazah - Province,U,I,19,37,18,133,18,0,225,25,41,23,150,29,0,268,493
2017,PSE,IRQ,State of Palestine,Iraq,REF,Kerbala : Muhafazah - Province,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,PSE,IRQ,State of Palestine,Iraq,REF,Kirkuk: Muhafazah - Province,U,I,0,0,0,7,6,0,13,0,5,0,8,0,0,13,26
2017,PSE,IRQ,State of Palestine,Iraq,REF,Ninewa: Muhafazah - Province,U,I,6,55,54,265,49,0,429,0,55,60,254,49,0,418,847
2017,PSE,IRQ,State of Palestine,Iraq,REF,Qadissiya: Muhafazah - Province,U,I,0,0,9,0,0,0,9,0,0,0,8,0,0,8,17
2017,PSE,IRQ,State of Palestine,Iraq,REF,Salah al-Din: Muhafazah - Province,U,I,0,0,9,8,5,0,22,0,5,0,6,5,0,16,38
2017,PSE,IRQ,State of Palestine,Iraq,REF,Sulaymaniyah : Muhafazah - Province,U,I,9,0,0,19,5,0,33,0,7,6,25,0,0,38,71
2017,PSE,IRQ,State of Palestine,Iraq,REF,Wassit: Muhafazah - Province,U,I,0,0,0,12,0,0,12,0,0,5,5,0,0,10,22
2017,PSE,ITA,State of Palestine,Italy,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
2017,PSE,ITA,State of Palestine,Italy,REF,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954
2017,PSE,KOR,State of Palestine,Republic of Korea,REF,Incheon Airport,V,R,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,PSE,KWT,State of Palestine,Kuwait,ASY,Dispersed in the country / territory,U,I,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2017,PSE,LBY,State of Palestine,Libya,ASY,Dispersed in the country / territory,V,U,45,169,132,424,85,0,855,71,134,120,381,115,0,821,1676
